sample,assembly,genome,NGA50,LGA50
SAMEA2466977,LR (metaflye),MGYG000002689,,
SAMEA2466977,LR (metaflye),MGYG000002704,,
SAMEA2466977,LR (metaflye),MGYG000002708,,
SAMEA2466977,LR (metaflye),MGYG000002710,,
SAMEA2466977,LR (metaflye),MGYG000002715,,
SAMEA2466977,LR (metaflye),MGYG000002720,,
SAMEA2466977,LR (metaflye),MGYG000002726,,
SAMEA2466977,LR (metaflye),MGYG000002773,100539.0,6.0
SAMEA2466977,LR (metaflye),MGYG000002776,,
SAMEA2466977,LR (metaflye),MGYG000002872,,
SAMEA2466977,LR (metaflye),MGYG000002876,,
SAMEA2466977,LR (metaflye),MGYG000002882,,
SAMEA2466977,LR (metaflye),MGYG000002926,,
SAMEA2466977,LR (metaflye),MGYG000002954,,
SAMEA2466977,LR (metaflye),MGYG000002955,,
SAMEA2466977,LR (metaflye),MGYG000002986,,
SAMEA2466977,LR (metaflye),MGYG000002993,,
SAMEA2466977,LR (metaflye),MGYG000003215,,
SAMEA2466977,LR (metaflye),MGYG000003224,,
SAMEA2466977,LR (metaflye),MGYG000003242,20588.0,42.0
SAMEA2466977,LR (metaflye),MGYG000003258,,
SAMEA2466977,LR (metaflye),MGYG000003293,,
SAMEA2466977,LR (metaflye),MGYG000003299,,
SAMEA2466977,LR (metaflye),MGYG000003335,,
SAMEA2466977,LR (metaflye),MGYG000003508,,
SAMEA2466977,LR (metaflye),MGYG000003656,,
SAMEA2466977,LR (metaflye),MGYG000003681,,
SAMEA2466977,LR (metaflye),MGYG000003682,,
SAMEA2466977,LR (metaflye),MGYG000003686,,
SAMEA2466977,LR (metaflye),MGYG000003694,,
SAMEA2466977,LR (metaflye),MGYG000003695,,
SAMEA2466977,LR (metaflye),MGYG000003702,,
SAMEA2466977,LR (metaflye),MGYG000003768,,
SAMEA2466977,LR (metaflye),MGYG000003863,,
SAMEA2466977,LR (metaflye),MGYG000003891,,
SAMEA2466977,LR (metaflye),MGYG000003899,,
SAMEA2466977,LR (metaflye),MGYG000003921,,
SAMEA2466977,LR (metaflye),MGYG000003937,12342.0,62.0
SAMEA2466977,LR (metaflye),MGYG000003940,,
SAMEA2466977,LR (metaflye),MGYG000003949,,
SAMEA2466977,LR (metaflye),MGYG000004016,,
SAMEA2466977,LR (metaflye),MGYG000004036,,
SAMEA2466977,LR (metaflye),MGYG000004041,,
SAMEA2466977,LR (metaflye),MGYG000004059,,
SAMEA2466977,LR (metaflye),MGYG000004071,,
SAMEA2466977,LR (metaflye),MGYG000004082,,
SAMEA2466977,LR (metaflye),MGYG000004083,,
SAMEA2466977,LR (metaflye),MGYG000004088,,
SAMEA2466977,LR (metaflye),MGYG000004092,,
SAMEA2466977,LR (metaflye),MGYG000004111,,
SAMEA2466977,LR (metaflye),MGYG000004117,128283.0,4.0
SAMEA2466977,LR (metaflye),MGYG000004137,,
SAMEA2466977,LR (metaflye),MGYG000004153,,
SAMEA2466977,LR (metaflye),MGYG000004163,,
SAMEA2466977,LR (metaflye),MGYG000004171,,
SAMEA2466977,LR (metaflye),MGYG000004194,,
SAMEA2466977,LR (metaflye),MGYG000004250,,
SAMEA2466977,LR (metaflye),MGYG000004252,,
SAMEA2466977,LR (metaflye),MGYG000004262,,
SAMEA2466977,LR (metaflye),MGYG000004323,128845.0,5.0
SAMEA2466977,LR (metaflye),MGYG000004345,,
SAMEA2466977,LR (metaflye),MGYG000004431,,
SAMEA2466977,LR (metaflye),MGYG000004468,74771.0,10.0
SAMEA2466977,LR (metaflye),MGYG000004581,,
SAMEA2466977,LR (metaflye),MGYG000004733,,
SAMEA2466977,LR (metaflye),MGYG000004789,,
SAMEA2466977,LR (metaflye),MGYG000004832,,
SAMEA2466977,LR (metaflye),MGYG000004839,,
SAMEA2466977,LR (metaflye),MGYG000004897,,
SAMEA2466977,LR (metaflye),MGYG000006745,,
SAMEA2466977,LR (metaflye),MGYG000066600,,
SAMEA2466977,LR (metaflye),MGYG000074969,,
SAMEA2466977,LR (metaflye),MGYG000147988,,
SAMEA2466977,SR (megahit),MGYG000000002,41603.0,31.0
SAMEA2466977,SR (megahit),MGYG000000003,,
SAMEA2466977,SR (megahit),MGYG000000022,30483.0,26.0
SAMEA2466977,SR (megahit),MGYG000000031,,
SAMEA2466977,SR (megahit),MGYG000000033,24303.0,37.0
SAMEA2466977,SR (megahit),MGYG000000038,12200.0,59.0
SAMEA2466977,SR (megahit),MGYG000000041,15900.0,62.0
SAMEA2466977,SR (megahit),MGYG000000044,133286.0,10.0
SAMEA2466977,SR (megahit),MGYG000000050,,
SAMEA2466977,SR (megahit),MGYG000000051,,
SAMEA2466977,SR (megahit),MGYG000000060,103999.0,8.0
SAMEA2466977,SR (megahit),MGYG000000062,,
SAMEA2466977,SR (megahit),MGYG000000065,,
SAMEA2466977,SR (megahit),MGYG000000074,,
SAMEA2466977,SR (megahit),MGYG000000077,22521.0,40.0
SAMEA2466977,SR (megahit),MGYG000000078,171071.0,6.0
SAMEA2466977,SR (megahit),MGYG000000084,,
SAMEA2466977,SR (megahit),MGYG000000087,,
SAMEA2466977,SR (megahit),MGYG000000092,,
SAMEA2466977,SR (megahit),MGYG000000099,,
SAMEA2466977,SR (megahit),MGYG000000139,79730.0,11.0
SAMEA2466977,SR (megahit),MGYG000000140,33594.0,26.0
SAMEA2466977,SR (megahit),MGYG000000141,,
SAMEA2466977,SR (megahit),MGYG000000142,67926.0,17.0
SAMEA2466977,SR (megahit),MGYG000000144,230471.0,6.0
SAMEA2466977,SR (megahit),MGYG000000146,47722.0,18.0
SAMEA2466977,SR (megahit),MGYG000000154,,
SAMEA2466977,SR (megahit),MGYG000000164,,
SAMEA2466977,SR (megahit),MGYG000000169,54925.0,15.0
SAMEA2466977,SR (megahit),MGYG000000171,,
SAMEA2466977,SR (megahit),MGYG000000177,5288.0,144.0
SAMEA2466977,SR (megahit),MGYG000000184,,
SAMEA2466977,SR (megahit),MGYG000000185,2197.0,430.0
SAMEA2466977,SR (megahit),MGYG000000190,1434.0,581.0
SAMEA2466977,SR (megahit),MGYG000000193,47602.0,30.0
SAMEA2466977,SR (megahit),MGYG000000196,4205.0,465.0
SAMEA2466977,SR (megahit),MGYG000000201,,
SAMEA2466977,SR (megahit),MGYG000000203,,
SAMEA2466977,SR (megahit),MGYG000000205,,
SAMEA2466977,SR (megahit),MGYG000000206,,
SAMEA2466977,SR (megahit),MGYG000000208,103173.0,9.0
SAMEA2466977,SR (megahit),MGYG000000212,2297.0,463.0
SAMEA2466977,SR (megahit),MGYG000000217,,
SAMEA2466977,SR (megahit),MGYG000000220,,
SAMEA2466977,SR (megahit),MGYG000000221,,
SAMEA2466977,SR (megahit),MGYG000000229,5917.0,137.0
SAMEA2466977,SR (megahit),MGYG000000231,190809.0,5.0
SAMEA2466977,SR (megahit),MGYG000000233,,
SAMEA2466977,SR (megahit),MGYG000000242,,
SAMEA2466977,SR (megahit),MGYG000000243,64948.0,20.0
SAMEA2466977,SR (megahit),MGYG000000244,23786.0,30.0
SAMEA2466977,SR (megahit),MGYG000000249,55978.0,19.0
SAMEA2466977,SR (megahit),MGYG000000251,77272.0,15.0
SAMEA2466977,SR (megahit),MGYG000000252,1324.0,757.0
SAMEA2466977,SR (megahit),MGYG000000253,23574.0,31.0
SAMEA2466977,SR (megahit),MGYG000000254,167328.0,10.0
SAMEA2466977,SR (megahit),MGYG000000258,277439.0,4.0
SAMEA2466977,SR (megahit),MGYG000000259,,
SAMEA2466977,SR (megahit),MGYG000000262,25561.0,41.0
SAMEA2466977,SR (megahit),MGYG000000271,2076.0,582.0
SAMEA2466977,SR (megahit),MGYG000000277,,
SAMEA2466977,SR (megahit),MGYG000000278,,
SAMEA2466977,SR (megahit),MGYG000000282,77487.0,18.0
SAMEA2466977,SR (megahit),MGYG000000359,3286.0,239.0
SAMEA2466977,SR (megahit),MGYG000000366,,
SAMEA2466977,SR (megahit),MGYG000000367,,
SAMEA2466977,SR (megahit),MGYG000000369,,
SAMEA2466977,SR (megahit),MGYG000000370,14751.0,61.0
SAMEA2466977,SR (megahit),MGYG000000378,,
SAMEA2466977,SR (megahit),MGYG000000420,,
SAMEA2466977,SR (megahit),MGYG000000429,1660.0,361.0
SAMEA2466977,SR (megahit),MGYG000000450,,
SAMEA2466977,SR (megahit),MGYG000000453,1994.0,264.0
SAMEA2466977,SR (megahit),MGYG000000518,,
SAMEA2466977,SR (megahit),MGYG000000530,14195.0,42.0
SAMEA2466977,SR (megahit),MGYG000000562,,
SAMEA2466977,SR (megahit),MGYG000000651,11128.0,64.0
SAMEA2466977,SR (megahit),MGYG000000723,159759.0,5.0
SAMEA2466977,SR (megahit),MGYG000000743,,
SAMEA2466977,SR (megahit),MGYG000000839,26717.0,32.0
SAMEA2466977,SR (megahit),MGYG000000969,,
SAMEA2466977,SR (megahit),MGYG000001007,,
SAMEA2466977,SR (megahit),MGYG000001021,4504.0,164.0
SAMEA2466977,SR (megahit),MGYG000001057,,
SAMEA2466977,SR (megahit),MGYG000001103,,
SAMEA2466977,SR (megahit),MGYG000001113,,
SAMEA2466977,SR (megahit),MGYG000001136,110583.0,7.0
SAMEA2466977,SR (megahit),MGYG000001151,15671.0,46.0
SAMEA2466977,SR (megahit),MGYG000001160,219482.0,5.0
SAMEA2466977,SR (megahit),MGYG000001168,81771.0,8.0
SAMEA2466977,SR (megahit),MGYG000001170,,
SAMEA2466977,SR (megahit),MGYG000001193,,
SAMEA2466977,SR (megahit),MGYG000001218,,
SAMEA2466977,SR (megahit),MGYG000001236,,
SAMEA2466977,SR (megahit),MGYG000001244,1618.0,330.0
SAMEA2466977,SR (megahit),MGYG000001246,2847.0,319.0
SAMEA2466977,SR (megahit),MGYG000001292,,
SAMEA2466977,SR (megahit),MGYG000001300,33803.0,28.0
SAMEA2466977,SR (megahit),MGYG000001302.1,109801.0,8.0
SAMEA2466977,SR (megahit),MGYG000001306,26130.0,50.0
SAMEA2466977,SR (megahit),MGYG000001310,,
SAMEA2466977,SR (megahit),MGYG000001313,,
SAMEA2466977,SR (megahit),MGYG000001315,68614.0,16.0
SAMEA2466977,SR (megahit),MGYG000001338,39393.0,29.0
SAMEA2466977,SR (megahit),MGYG000001345,8512.0,209.0
SAMEA2466977,SR (megahit),MGYG000001346,232442.0,7.0
SAMEA2466977,SR (megahit),MGYG000001359,,
SAMEA2466977,SR (megahit),MGYG000001370,,
SAMEA2466977,SR (megahit),MGYG000001374,4494.0,205.0
SAMEA2466977,SR (megahit),MGYG000001378,5256.0,333.0
SAMEA2466977,SR (megahit),MGYG000001380,,
SAMEA2466977,SR (megahit),MGYG000001391,1953.0,564.0
SAMEA2466977,SR (megahit),MGYG000001410,10589.0,79.0
SAMEA2466977,SR (megahit),MGYG000001415,,
SAMEA2466977,SR (megahit),MGYG000001420,,
SAMEA2466977,SR (megahit),MGYG000001429,,
SAMEA2466977,SR (megahit),MGYG000001433,,
SAMEA2466977,SR (megahit),MGYG000001455.1,,
SAMEA2466977,SR (megahit),MGYG000001456.1,,
SAMEA2466977,SR (megahit),MGYG000001500,,
SAMEA2466977,SR (megahit),MGYG000001512,,
SAMEA2466977,SR (megahit),MGYG000001528,,
SAMEA2466977,SR (megahit),MGYG000001560,,
SAMEA2466977,SR (megahit),MGYG000001565,,
SAMEA2466977,SR (megahit),MGYG000001574,,
SAMEA2466977,SR (megahit),MGYG000001576,,
SAMEA2466977,SR (megahit),MGYG000001577,,
SAMEA2466977,SR (megahit),MGYG000001627,1892.0,413.0
SAMEA2466977,SR (megahit),MGYG000001658,,
SAMEA2466977,SR (megahit),MGYG000001680,,
SAMEA2466977,SR (megahit),MGYG000001714,4835.0,209.0
SAMEA2466977,SR (megahit),MGYG000001727,,
SAMEA2466977,SR (megahit),MGYG000001757,1719.0,432.0
SAMEA2466977,SR (megahit),MGYG000002029,,
SAMEA2466977,SR (megahit),MGYG000002034,,
SAMEA2466977,SR (megahit),MGYG000002038,,
SAMEA2466977,SR (megahit),MGYG000002040,3975.0,169.0
SAMEA2466977,SR (megahit),MGYG000002042,,
SAMEA2466977,SR (megahit),MGYG000002057,1192.0,503.0
SAMEA2466977,SR (megahit),MGYG000002060,28223.0,22.0
SAMEA2466977,SR (megahit),MGYG000002073,,
SAMEA2466977,SR (megahit),MGYG000002075,,
SAMEA2466977,SR (megahit),MGYG000002134,,
SAMEA2466977,SR (megahit),MGYG000002143,,
SAMEA2466977,SR (megahit),MGYG000002163,187017.0,3.0
SAMEA2466977,SR (megahit),MGYG000002190,,
SAMEA2466977,SR (megahit),MGYG000002271,,
SAMEA2466977,SR (megahit),MGYG000002272,17835.0,49.0
SAMEA2466977,SR (megahit),MGYG000002274,1106.0,678.0
SAMEA2466977,SR (megahit),MGYG000002276,,
SAMEA2466977,SR (megahit),MGYG000002279,10029.0,78.0
SAMEA2466977,SR (megahit),MGYG000002284,57733.0,14.0
SAMEA2466977,SR (megahit),MGYG000002286,1580.0,602.0
SAMEA2466977,SR (megahit),MGYG000002287,,
SAMEA2466977,SR (megahit),MGYG000002293,56509.0,19.0
SAMEA2466977,SR (megahit),MGYG000002304,,
SAMEA2466977,SR (megahit),MGYG000002312,,
SAMEA2466977,SR (megahit),MGYG000002327,,
SAMEA2466977,SR (megahit),MGYG000002388,,
SAMEA2466977,SR (megahit),MGYG000002395,273668.0,2.0
SAMEA2466977,SR (megahit),MGYG000002396,100367.0,10.0
SAMEA2466977,SR (megahit),MGYG000002438,147658.0,13.0
SAMEA2466977,SR (megahit),MGYG000002444,,
SAMEA2466977,SR (megahit),MGYG000002445,6735.0,149.0
SAMEA2466977,SR (megahit),MGYG000002448,,
SAMEA2466977,SR (megahit),MGYG000002455,,
SAMEA2466977,SR (megahit),MGYG000002478,98813.0,16.0
SAMEA2466977,SR (megahit),MGYG000002492,61091.0,14.0
SAMEA2466977,SR (megahit),MGYG000002517,,
SAMEA2466977,SR (megahit),MGYG000002528,65456.0,17.0
SAMEA2466977,SR (megahit),MGYG000002530,,
SAMEA2466977,SR (megahit),MGYG000002540,43089.0,30.0
SAMEA2466977,SR (megahit),MGYG000002545,,
SAMEA2466977,SR (megahit),MGYG000002549,,
SAMEA2466977,SR (megahit),MGYG000002570,,
SAMEA2466977,SR (megahit),MGYG000002580,,
SAMEA2466977,SR (megahit),MGYG000002633,,
SAMEA2466977,SR (megahit),MGYG000002673,,
SAMEA2466977,SR (megahit),MGYG000002681,,
SAMEA2466977,SR (megahit),MGYG000002684,,
SAMEA2466977,SR (megahit),MGYG000002689,,
SAMEA2466977,SR (megahit),MGYG000002704,,
SAMEA2466977,SR (megahit),MGYG000002708,,
SAMEA2466977,SR (megahit),MGYG000002710,,
SAMEA2466977,SR (megahit),MGYG000002715,3778.0,182.0
SAMEA2466977,SR (megahit),MGYG000002720,,
SAMEA2466977,SR (megahit),MGYG000002726,,
SAMEA2466977,SR (megahit),MGYG000002773,79182.0,7.0
SAMEA2466977,SR (megahit),MGYG000002776,,
SAMEA2466977,SR (megahit),MGYG000002872,,
SAMEA2466977,SR (megahit),MGYG000002876,,
SAMEA2466977,SR (megahit),MGYG000002882,10430.0,64.0
SAMEA2466977,SR (megahit),MGYG000002926,,
SAMEA2466977,SR (megahit),MGYG000002954,,
SAMEA2466977,SR (megahit),MGYG000002955,6255.0,114.0
SAMEA2466977,SR (megahit),MGYG000002986,,
SAMEA2466977,SR (megahit),MGYG000002993,,
SAMEA2466977,SR (megahit),MGYG000003215,,
SAMEA2466977,SR (megahit),MGYG000003224,1649.0,505.0
SAMEA2466977,SR (megahit),MGYG000003242,21941.0,39.0
SAMEA2466977,SR (megahit),MGYG000003258,,
SAMEA2466977,SR (megahit),MGYG000003293,,
SAMEA2466977,SR (megahit),MGYG000003299,,
SAMEA2466977,SR (megahit),MGYG000003335,,
SAMEA2466977,SR (megahit),MGYG000003508,6709.0,88.0
SAMEA2466977,SR (megahit),MGYG000003656,3595.0,201.0
SAMEA2466977,SR (megahit),MGYG000003681,68789.0,15.0
SAMEA2466977,SR (megahit),MGYG000003682,,
SAMEA2466977,SR (megahit),MGYG000003686,27117.0,31.0
SAMEA2466977,SR (megahit),MGYG000003694,58628.0,16.0
SAMEA2466977,SR (megahit),MGYG000003695,8818.0,117.0
SAMEA2466977,SR (megahit),MGYG000003702,85194.0,14.0
SAMEA2466977,SR (megahit),MGYG000003768,,
SAMEA2466977,SR (megahit),MGYG000003863,,
SAMEA2466977,SR (megahit),MGYG000003891,6802.0,139.0
SAMEA2466977,SR (megahit),MGYG000003899,,
SAMEA2466977,SR (megahit),MGYG000003921,40902.0,22.0
SAMEA2466977,SR (megahit),MGYG000003937,11119.0,65.0
SAMEA2466977,SR (megahit),MGYG000003940,5939.0,58.0
SAMEA2466977,SR (megahit),MGYG000003949,,
SAMEA2466977,SR (megahit),MGYG000004016,3141.0,208.0
SAMEA2466977,SR (megahit),MGYG000004036,,
SAMEA2466977,SR (megahit),MGYG000004041,,
SAMEA2466977,SR (megahit),MGYG000004059,,
SAMEA2466977,SR (megahit),MGYG000004071,,
SAMEA2466977,SR (megahit),MGYG000004082,,
SAMEA2466977,SR (megahit),MGYG000004083,,
SAMEA2466977,SR (megahit),MGYG000004088,,
SAMEA2466977,SR (megahit),MGYG000004092,,
SAMEA2466977,SR (megahit),MGYG000004111,13763.0,42.0
SAMEA2466977,SR (megahit),MGYG000004117,88585.0,6.0
SAMEA2466977,SR (megahit),MGYG000004137,,
SAMEA2466977,SR (megahit),MGYG000004153,,
SAMEA2466977,SR (megahit),MGYG000004163,,
SAMEA2466977,SR (megahit),MGYG000004171,,
SAMEA2466977,SR (megahit),MGYG000004194,,
SAMEA2466977,SR (megahit),MGYG000004250,,
SAMEA2466977,SR (megahit),MGYG000004252,,
SAMEA2466977,SR (megahit),MGYG000004262,,
SAMEA2466977,SR (megahit),MGYG000004323,122262.0,6.0
SAMEA2466977,SR (megahit),MGYG000004345,1536.0,343.0
SAMEA2466977,SR (megahit),MGYG000004431,,
SAMEA2466977,SR (megahit),MGYG000004468,331206.0,3.0
SAMEA2466977,SR (megahit),MGYG000004581,,
SAMEA2466977,SR (megahit),MGYG000004733,,
SAMEA2466977,SR (megahit),MGYG000004789,1897.0,345.0
SAMEA2466977,SR (megahit),MGYG000004832,,
SAMEA2466977,SR (megahit),MGYG000004839,,
SAMEA2466977,SR (megahit),MGYG000004897,,
SAMEA2466977,SR (megahit),MGYG000006745,,
SAMEA2466977,SR (megahit),MGYG000066600,,
SAMEA2466977,SR (megahit),MGYG000074969,,
SAMEA2466977,SR (megahit),MGYG000147988,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000001,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000002,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000003,1339.0,485.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000022,19510.0,45.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000027,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000033,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000036,641247.0,2.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000037,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000038,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000041,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000044,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000045,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000060,182900.0,5.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000072,193936.0,6.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000076,12759.0,92.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000077,101564.0,11.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000078,110082.0,10.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000084,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000087,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000092,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000121,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000137,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000140,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000142,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000143,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000144,54413.0,17.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000146,7925.0,105.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000148,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000149,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000160,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000169,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000170,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000173,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000177,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000178,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000185,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000189,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000190,311316.0,3.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000192,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000193,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000196,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000201,27067.0,54.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000203,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000206,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000209,8615.0,91.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000212,27914.0,36.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000213,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000217,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000225,4490.0,82.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000231,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000243,23511.0,54.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000244,16053.0,51.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000249,198371.0,7.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000251,1112.0,566.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000252,3204.0,269.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000254,73829.0,18.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000255,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000258,1361175.0,1.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000263,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000265,6782.0,213.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000271,50735.0,26.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000278,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000282,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000322,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000332,29484.0,12.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000345,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000362,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000365,125605.0,5.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000370,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000371,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000387,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000404,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000414,5433.0,85.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000419,185897.0,3.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000436,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000438,32396.0,18.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000451,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000457,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000484,179014.0,5.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000504,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000562,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000567,34389.0,18.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000575,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000633,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000646,86118.0,8.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000651,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000652,104064.0,11.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000653,147969.0,7.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000654,28348.0,16.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000714,29418.0,14.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000723,2719.0,127.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000730,16904.0,39.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000741,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000743,63259.0,13.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000839,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000894,1287.0,123.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000930,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000933,,
SAMEA2466984,Hybrid (hybridspades),MGYG000000941,28609.0,31.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000969,48395.0,16.0
SAMEA2466984,Hybrid (hybridspades),MGYG000000971,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001007,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001023,13266.0,53.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001055,7926.0,75.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001057,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001059,10068.0,68.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001089,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001132,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001141,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001156,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001167,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001184,3713.0,57.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001225,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001230,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001236,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001237,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001256,308983.0,2.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001292,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001294,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001301,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001302.1,175616.0,6.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001310,52607.0,17.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001313,450467.0,4.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001315,138792.0,7.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001319,256941.0,4.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001337,5162.0,242.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001338,131840.0,10.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001345,1630.0,872.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001346,78291.0,19.0
SAMEA2466984,Hybrid (hybridspades),MGYG000001354,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001356,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001359,,
SAMEA2466984,Hybrid (hybridspades),MGYG000001374,288798.0,5.0
